#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
Unsecreted_PGR_XP_003320439.1 -          zf-C2HE              PF16278.7    0.00018   17.7  10.8     0.044   10.0   2.0   4.0   3   1   0   3   3   3   2 -
Unsecreted_CQU_KAG0142163.1 -          zf-C3H2C3            PF17122.7    0.00019   17.1   5.7   0.00041   16.1   5.7   1.6   1   0   0   1   1   1   1 -
Unsecreted_EMU_KAF7743872.1 -          zf-C3H2C3            PF17122.7        2.8    3.8  24.1     0.067    9.0   1.4   3.6   4   0   0   4   4   4   0 -
Unsecreted_EMU_KAF7751565.1 -          zf-C3H2C3            PF17122.7        4.3    3.2  25.4     0.058    9.2   1.4   3.7   4   1   0   4   4   4   0 -
Unsecreted_DDI_XP_636746.1                                                         -          zf-C3HC4             PF00097.27   2.8e-09   32.5  13.3   8.9e-09   30.9  13.3   2.0   1   0   0   1   1   1   1 -
Unsecreted_EMU_KAF7751565.1                                                        -          zf-C3HC4             PF00097.27   1.2e-08   30.5  24.1   4.4e-07   25.4   7.3   2.7   3   0   0   3   3   3   2 -
Unsecreted_EMU_KAF7743872.1                                                        -          zf-C3HC4             PF00097.27   7.1e-08   28.0  25.4     1e-06   24.3   7.7   2.7   3   0   0   3   3   3   2 -
Unsecreted_CTH_jgi_Conth1_111940_CE111939_6267                                     -          zf-C3HC4             PF00097.27   1.7e-07   26.7  14.7   1.7e-07   26.7  14.7   3.9   2   1   0   2   2   2   1 -
Unsecreted_CMA_jgi_Corma2_773723_estExt_Genemark1.C_2050004                        -          zf-C3HC4             PF00097.27     6e-06   21.8   8.5   1.1e-05   20.9   8.5   1.5   1   0   0   1   1   1   1 -
Unsecreted_TMA_KAF8237174.1                                                        -          zf-C3HC4             PF00097.27   3.7e-05   19.3  13.2   3.7e-05   19.3  13.2   3.7   4   0   0   4   4   4   1 -
Unsecreted_LGO_jgi_LeugonAS2_1_2116438_estExt_Genewise1Plus.C_1260099              -          zf-C3HC4             PF00097.27    0.0001   17.8  13.2    0.0001   17.8  13.2   3.4   4   1   0   4   4   4   1 -
Unsecreted_URA_jgi_Umbra1_256302_fgenesh1_kg.62___162___combest_scaffold_62_120827 -          zf-C3HC4             PF00097.27   0.00015   17.3  11.9   0.00026   16.6  11.9   1.4   1   0   0   1   1   1   1 -
Unsecreted_CRE_PIA13791.1                                                          -          zf-C3HC4             PF00097.27   0.00079   15.0   7.5   0.00079   15.0   7.5   2.3   2   0   0   2   2   2   1 -
Unsecreted_CQU_KAG0142163.1                                                        -          zf-C3HC4             PF00097.27     0.024   10.3   9.0     0.063    8.9   9.0   1.8   1   0   0   1   1   1   0 -
Unsecreted_DDI_XP_636746.1                                                         -          zf-C3HC4_2           PF13923.8    1.2e-12   43.2  11.1   2.6e-12   42.1  11.1   1.6   1   0   0   1   1   1   1 -
Unsecreted_CTH_jgi_Conth1_111940_CE111939_6267                                     -          zf-C3HC4_2           PF13923.8    6.6e-10   34.4  13.1   6.6e-10   34.4  13.1   3.5   2   1   1   3   3   3   1 -
Unsecreted_EMU_KAF7743872.1                                                        -          zf-C3HC4_2           PF13923.8    9.7e-10   33.9  29.3   2.2e-08   29.6   8.8   3.3   2   1   0   2   2   2   2 -
Unsecreted_EMU_KAF7751565.1                                                        -          zf-C3HC4_2           PF13923.8      1e-09   33.8  28.9   2.7e-08   29.3   8.5   3.3   2   1   1   3   3   3   2 -
Unsecreted_TMA_KAF8237174.1                                                        -          zf-C3HC4_2           PF13923.8    2.2e-07   26.4  13.2   2.2e-07   26.4  13.2   3.4   4   1   0   4   4   4   1 -
Unsecreted_CMA_jgi_Corma2_773723_estExt_Genemark1.C_2050004                        -          zf-C3HC4_2           PF13923.8    1.6e-06   23.6   4.9   3.3e-06   22.6   4.9   1.5   1   0   0   1   1   1   1 -
Unsecreted_LGO_jgi_LeugonAS2_1_2116438_estExt_Genewise1Plus.C_1260099              -          zf-C3HC4_2           PF13923.8    2.2e-06   23.1  14.1   2.2e-06   23.1  14.1   3.4   3   0   0   3   3   3   1 -
Unsecreted_URA_jgi_Umbra1_256302_fgenesh1_kg.62___162___combest_scaffold_62_120827 -          zf-C3HC4_2           PF13923.8    2.2e-05   20.0  13.3   3.8e-05   19.2  13.3   1.4   1   0   0   1   1   1   1 -
Unsecreted_CQU_KAG0142163.1                                                        -          zf-C3HC4_2           PF13923.8    0.00037   16.0   7.6   0.00088   14.8   7.6   1.7   1   0   0   1   1   1   1 -
Unsecreted_CRE_PIA13791.1                                                          -          zf-C3HC4_2           PF13923.8      0.039    9.6  13.9     0.033    9.8   8.5   2.3   2   0   0   2   2   2   0 -
Unsecreted_DDI_XP_636746.1                                            -          zf-C3HC4_3           PF13920.8    4.3e-09   31.9   8.1   1.1e-08   30.6   8.1   1.7   1   0   0   1   1   1   1 -
Unsecreted_CTH_jgi_Conth1_111940_CE111939_6267                        -          zf-C3HC4_3           PF13920.8    6.6e-09   31.2   9.2   6.6e-09   31.2   9.2   3.7   3   1   0   3   3   2   1 -
Unsecreted_EMU_KAF7751565.1                                           -          zf-C3HC4_3           PF13920.8    2.9e-08   29.2  20.1   2.3e-07   26.3   4.7   2.7   2   1   0   2   2   2   2 -
Unsecreted_EMU_KAF7743872.1                                           -          zf-C3HC4_3           PF13920.8    1.8e-07   26.7  21.3   3.7e-07   25.7   4.9   2.7   2   1   0   2   2   2   2 -
Unsecreted_LGO_jgi_LeugonAS2_1_2116438_estExt_Genewise1Plus.C_1260099 -          zf-C3HC4_3           PF13920.8    1.9e-05   20.2  11.7   1.9e-05   20.2  11.7   3.6   4   0   0   4   4   4   1 -
Unsecreted_TMA_KAF8237174.1                                           -          zf-C3HC4_3           PF13920.8    2.2e-05   19.9  11.3   2.2e-05   19.9  11.3   4.0   4   0   0   4   4   4   1 -
Unsecreted_CMA_jgi_Corma2_773723_estExt_Genemark1.C_2050004           -          zf-C3HC4_3           PF13920.8    6.9e-05   18.4   7.6   0.00013   17.5   7.6   1.5   1   0   0   1   1   1   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1176383_evm.model.c7180000057385.1        -          zf-C3HC4_3           PF13920.8    0.00011   17.7  11.3   0.00017   17.2  11.3   1.3   1   0   0   1   1   1   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1175263_evm.model.c7180000053206.1        -          zf-C3HC4_3           PF13920.8     0.0002   16.9  11.4   0.00034   16.2  11.4   1.3   1   0   0   1   1   1   1 -
Unsecreted_CQU_KAG0147324.1                                           -          zf-C3HC4_3           PF13920.8       0.01   11.4  11.1      0.02   10.5  11.1   1.5   1   0   0   1   1   1   0 -
Unsecreted_PGR_XP_003320256.1                                         -          zf-C3HC4_3           PF13920.8      0.013   11.1  11.6     0.022   10.3  11.6   1.3   1   0   0   1   1   1   0 -
Unsecreted_CNE_XP_024512251.1                                         -          zf-C3HC4_3           PF13920.8      0.062    8.9  12.2      0.11    8.2  12.2   1.4   1   0   0   1   1   1   0 -
Unsecreted_POR_XP_003719064.1                                         -          zf-C3HC4_3           PF13920.8      0.078    8.6   8.2     0.068    8.8   2.8   2.2   2   0   0   2   2   2   0 -
Unsecreted_NCR_XP_960551.1                                            -          zf-C3HC4_3           PF13920.8       0.12    8.0   8.3     0.035    9.7   2.7   2.1   2   0   0   2   2   2   0 -
Unsecreted_OCA_KAF4587811.1                                           -          zf-C3HC4_3           PF13920.8       0.16    7.6  16.3      0.37    6.4  16.3   1.6   1   0   0   1   1   1   0 -
Unsecreted_ENE_jgi_Erynec1_5911_EV44_g0713T0                          -          zf-C3HC4_3           PF13920.8       0.35    6.5  10.1      0.31    6.7   2.8   2.3   2   0   0   2   2   2   0 -
Unsecreted_SCE_NP_010667.1                                            -          zf-C3HC4_3           PF13920.8        7.6    2.2  29.1       2.7    3.7   4.5   4.0   1   1   2   3   3   3   0 -
Unsecreted_DDI_XP_636746.1                                  -          zf-C3HC4_4           PF15227.8    4.9e-08   28.8  11.8   1.1e-07   27.7   5.3   2.7   2   0   0   2   2   2   1 -
Unsecreted_CTH_jgi_Conth1_111940_CE111939_6267              -          zf-C3HC4_4           PF15227.8    0.00071   15.5  14.0   0.00071   15.5  14.0   4.0   2   2   1   3   3   3   1 -
Unsecreted_EMU_KAF7743872.1                                 -          zf-C3HC4_4           PF15227.8       0.11    8.4  18.6      0.18    7.8   2.8   3.4   2   1   0   2   2   2   0 -
Unsecreted_CMA_jgi_Corma2_773723_estExt_Genemark1.C_2050004 -          zf-C3HC4_4           PF15227.8       0.36    6.8   7.4      0.83    5.7   7.4   1.7   1   0   0   1   1   1   0 -
Unsecreted_RIR_XP_025181968.1 -          zf-C4_Topoisom       PF01396.21    0.0011   14.4   0.3    0.0039   12.7   0.3   1.9   1   0   0   1   1   1   1 -
Unsecreted_LGO_jgi_LeugonAS2_1_2116438_estExt_Genewise1Plus.C_1260099 -          zf-CCHH              PF10283.11   0.00032   16.4   0.5   0.00079   15.1   0.5   1.7   1   0   0   1   1   1   1 -
Unsecreted_CTH_jgi_Conth1_111940_CE111939_6267                        -          zf-CCHH              PF10283.11     0.027   10.3   7.7     0.092    8.5   7.7   2.0   1   0   0   1   1   1   0 -
Unsecreted_CTH_jgi_Conth1_111940_CE111939_6267                        -          zf-CRD               PF17979.3    1.7e-23   79.3  14.1   1.7e-23   79.3  14.1   2.7   2   0   0   2   2   2   1 -
Unsecreted_LGO_jgi_LeugonAS2_1_2116438_estExt_Genewise1Plus.C_1260099 -          zf-CRD               PF17979.3    8.8e-13   44.5   0.1   8.8e-13   44.5   0.1   2.5   2   1   0   2   2   2   1 -
Unsecreted_TMA_KAF8237174.1                                           -          zf-CRD               PF17979.3    2.7e-12   42.9   0.1   2.7e-12   42.9   0.1   2.5   3   0   0   3   3   3   1 -
Unsecreted_THA_XP_024778914.1 -          zf-Di19              PF05605.14     0.075    9.1  12.4     0.017   11.2   1.3   3.7   3   0   0   3   3   3   0 -
Unsecreted_PFA_XP_001350648.1 -          zf-FPG_IleRS         PF06827.16   1.8e-06   23.4   3.5   3.3e-06   22.6   2.4   2.1   2   0   0   2   2   2   1 -
Unsecreted_PRU_jgi_Orpsp1_1_1192009_evm.model.d7180000089965.1 -          zf-H2C2              PF09337.12   9.5e-05   18.4   0.0   0.00023   17.2   0.0   1.6   1   0   0   1   1   1   1 -
Unsecreted_PGR_XP_003320439.1                  -          zf-H2C2_2            PF13465.8    2.8e-23   77.1  28.9   1.2e-08   30.8   0.9   6.3   6   0   0   6   6   6   4 -
Unsecreted_CMA_jgi_Corma2_245574_CE245573_4204 -          zf-H2C2_2            PF13465.8    0.00023   17.3   4.5   0.00025   17.1   1.6   2.4   2   0   0   2   2   2   1 -
Unsecreted_PIN_XP_002998327.1                  -          zf-H2C2_2            PF13465.8       0.94    5.9   9.5     0.042   10.1   1.5   2.5   2   0   0   2   2   2   0 -
Unsecreted_PFA_XP_966279.2 -          zf-HC5HC2H_2         PF13832.8    7.6e-07   25.0   1.4   7.6e-07   25.0   1.4   9.4   7   1   1   8   8   8   1 -
Unsecreted_FOL_RSM16420.1 -          zf-HIT               PF04438.18       0.7    5.6  10.7      0.54    6.0   7.8   2.5   2   0   0   2   2   2   0 -
Unsecreted_VNO_XP_028492781.1 -          zf-LYAR              PF08790.13       2.3    3.9  17.8      0.39    6.4   0.8   5.3   5   0   0   5   5   5   0 -
Unsecreted_PGR_XP_003320439.1                  -          zf-met               PF12874.9    0.00058   15.9   0.1   0.00058   15.9   0.1   5.7   7   0   0   7   7   7   1 -
Unsecreted_CMA_jgi_Corma2_245574_CE245573_4204 -          zf-met               PF12874.9     0.0029   13.7   0.0    0.0089   12.2   0.0   1.9   1   0   0   1   1   1   1 -
Unsecreted_VNO_XP_028492781.1                  -          zf-met               PF12874.9     0.0079   12.3  14.7     0.089    9.0   1.2   5.7   5   0   0   5   5   5   2 -
Unsecreted_PRU_jgi_Orpsp1_1_1187635_evm.model.d7180000059135.1 -          zf-NOSIP             PF15906.7      0.016   11.1   2.2     0.044    9.7   0.4   2.4   2   0   0   2   2   2   0 -
Unsecreted_DDI_XP_636746.1  -          zf-Nse               PF11789.10    0.0053   12.4   7.9     0.016   10.9   7.9   1.8   1   0   0   1   1   1   1 -
Unsecreted_TMA_KAF8237174.1 -          zf-Nse               PF11789.10       0.5    6.1   9.3      0.15    7.8   5.4   2.2   2   0   0   2   2   2   0 -
Unsecreted_DDI_XP_636746.1 -          zf-P11               PF03854.16     0.044    9.2  10.5      0.03    9.8   7.2   2.4   2   0   0   2   2   2   0 -
Unsecreted_ENE_jgi_Erynec1_5639_EV44_g5274T0 -          zf-RanBP             PF00641.20   9.2e-10   33.4   5.2   1.8e-09   32.5   5.2   1.4   1   0   0   1   1   1   1 -
Unsecreted_PEF_RQM14945.1                    -          zf-RanBP             PF00641.20   5.8e-05   18.1   7.6   5.8e-05   18.1   7.6   3.6   3   0   0   3   3   3   2 -
Unsecreted_EMU_KAF7751565.1                                                        -          zf-rbx1              PF12678.9    2.2e-12   42.8  21.2   1.6e-08   30.5   7.1   2.7   2   1   1   3   3   3   2 -
Unsecreted_EMU_KAF7743872.1                                                        -          zf-rbx1              PF12678.9    3.4e-11   39.0  23.2   8.5e-08   28.1   7.8   2.8   2   1   0   2   2   2   2 -
Unsecreted_DDI_XP_636746.1                                                         -          zf-rbx1              PF12678.9    4.9e-05   19.3   5.5   4.9e-05   19.3   5.5   2.3   2   0   0   2   2   2   1 -
Unsecreted_CRE_PIA13791.1                                                          -          zf-rbx1              PF12678.9    9.6e-05   18.4  13.9   0.00037   16.5  13.9   1.9   1   1   0   1   1   1   1 -
Unsecreted_URA_jgi_Umbra1_256302_fgenesh1_kg.62___162___combest_scaffold_62_120827 -          zf-rbx1              PF12678.9      0.003   13.6  11.4     0.007   12.4  11.4   1.6   1   1   0   1   1   1   1 -
Unsecreted_CQU_KAG0142163.1                                                        -          zf-rbx1              PF12678.9       0.65    6.1   9.4       4.6    3.4   9.4   2.3   1   1   1   2   2   2   0 -
Unsecreted_EMU_KAF7743872.1 -          zf-RING-like         PF08746.13       6.1    2.9  17.6      0.71    5.9   2.1   3.1   2   1   0   2   2   2   0 -
Unsecreted_DDI_XP_636746.1  -          zf-RING_10           PF16685.7    0.00035   16.4   4.7   0.00083   15.2   4.7   1.6   1   0   0   1   1   1   1 -
Unsecreted_OCA_KAF4587811.1 -          zf-RING_10           PF16685.7      0.074    8.9  13.8      0.16    7.9  13.8   1.5   1   0   0   1   1   1   0 -
Unsecreted_URA_jgi_Umbra1_256302_fgenesh1_kg.62___162___combest_scaffold_62_120827 -          zf-RING_11           PF17123.7    4.7e-13   44.4  10.2   8.6e-13   43.6  10.2   1.5   1   0   0   1   1   1   1 -
Unsecreted_EMU_KAF7743872.1                                                        -          zf-RING_11           PF17123.7    6.7e-12   40.7  10.7   1.7e-09   33.0   1.4   2.8   2   0   0   2   2   2   2 -
Unsecreted_EMU_KAF7751565.1                                                        -          zf-RING_11           PF17123.7    1.2e-11   39.8  11.7   2.9e-09   32.2   2.1   2.9   2   0   0   2   2   2   2 -
Unsecreted_CRE_PIA13791.1                                                          -          zf-RING_11           PF17123.7       0.59    5.7  14.3     0.025   10.1   2.4   3.1   3   0   0   3   3   3   0 -
Unsecreted_CQU_KAG0142163.1                                                        -          zf-RING_11           PF17123.7        1.4    4.5  15.2     0.052    9.1   8.0   2.3   2   0   0   2   2   2   0 -
Unsecreted_EMU_KAF7751565.1                                                        -          zf-RING_2            PF13639.8    3.6e-20   67.8  24.2   7.9e-14   47.5   9.3   2.5   2   1   0   2   2   2   2 -
Unsecreted_EMU_KAF7743872.1                                                        -          zf-RING_2            PF13639.8      6e-20   67.1  25.5   4.4e-14   48.3   9.3   2.5   2   1   0   2   2   2   2 -
Unsecreted_URA_jgi_Umbra1_256302_fgenesh1_kg.62___162___combest_scaffold_62_120827 -          zf-RING_2            PF13639.8    3.7e-09   32.6  12.0   5.7e-09   32.0  12.0   1.3   1   0   0   1   1   1   1 -
Unsecreted_DDI_XP_636746.1                                                         -          zf-RING_2            PF13639.8    1.9e-07   27.1  11.2   5.2e-07   25.7  11.2   1.8   1   0   0   1   1   1   1 -
Unsecreted_TMA_KAF8237174.1                                                        -          zf-RING_2            PF13639.8    5.1e-07   25.7  14.1   5.1e-07   25.7  14.1   3.7   4   0   0   4   4   4   1 -
Unsecreted_CTH_jgi_Conth1_111940_CE111939_6267                                     -          zf-RING_2            PF13639.8    6.1e-07   25.5  13.9   6.1e-07   25.5  13.9   4.2   3   1   0   3   3   2   1 -
Unsecreted_LGO_jgi_LeugonAS2_1_2116438_estExt_Genewise1Plus.C_1260099              -          zf-RING_2            PF13639.8    1.2e-06   24.5  14.1   1.2e-06   24.5  14.1   3.8   5   0   0   5   5   3   1 -
Unsecreted_DDI_XP_637064.1                                                         -          zf-RING_2            PF13639.8    1.2e-05   21.4   2.1   1.2e-05   21.4   2.1   3.5   3   0   0   3   3   1   1 -
Unsecreted_CRE_PIA13791.1                                                          -          zf-RING_2            PF13639.8    4.6e-05   19.5  13.0   6.4e-05   19.0   7.2   2.4   2   0   0   2   2   2   1 -
Unsecreted_CQU_KAG0142163.1                                                        -          zf-RING_2            PF13639.8    6.5e-05   19.0   8.6   0.00016   17.7   8.6   1.7   1   0   0   1   1   1   1 -
Unsecreted_CMA_jgi_Corma2_773723_estExt_Genemark1.C_2050004                        -          zf-RING_2            PF13639.8    0.00047   16.2   9.2    0.0012   15.0   9.2   1.7   1   0   0   1   1   1   1 -
Unsecreted_PGR_XP_003320256.1                                                      -          zf-RING_2            PF13639.8      0.029   10.5  13.8      0.05    9.8  13.8   1.4   1   0   0   1   1   1   0 -
Unsecreted_EMU_KAF7751565.1                                                        -          zf-RING_5            PF14634.8    3.6e-10   35.4  19.2   6.7e-07   25.0   4.2   2.6   2   1   0   2   2   2   2 -
Unsecreted_EMU_KAF7743872.1                                                        -          zf-RING_5            PF14634.8    6.8e-10   34.5  20.7   4.9e-07   25.4   5.2   2.5   2   1   0   2   2   2   2 -
